317 -15.34424 -9.81474 -5.71408 -0.44670 0.74845 -0.04645 -0.48798
317 -15.94900 -10.07047 -6.11259 -0.44532 0.75574 -0.04334 -0.47819
317 -16.56161 -10.36456 -6.54009 -0.44564 0.76246 -0.04106 -0.46730
317 -17.11095 -10.57159 -6.90258 -0.44362 0.76874 -0.03773 -0.45914
317 -17.75622 -10.85710 -7.35776 -0.44316 0.77516 -0.03560 -0.44886
317 -18.42030 -11.10489 -7.81686 -0.44071 0.78197 -0.03180 -0.43965
317 -19.00302 -11.34009 -8.23186 -0.44007 0.78790 -0.02857 -0.42980
317 -19.69847 -11.57955 -8.71841 -0.43766 0.79545 -0.02485 -0.41845
317 -20.40817 -11.84620 -9.23381 -0.43597 0.80243 -0.02092 -0.40694
317 -21.03847 -12.03445 -9.67199 -0.43267 0.80814 -0.01768 -0.39924
317 -21.78100 -12.29162 -10.21751 -0.43087 0.81444 -0.01552 -0.38833
317 -22.53091 -12.53029 -10.77484 -0.42864 0.82047 -0.01282 -0.37806
317 -23.22148 -12.74444 -11.28485 -0.42695 0.82549 -0.01057 -0.36901
317 -23.99592 -12.98573 -11.87850 -0.42523 0.83065 -0.00976 -0.35930
317 -24.79834 -13.22877 -12.49240 -0.42345 0.83580 -0.00762 -0.34939
317 -25.49525 -13.42102 -13.02593 -0.42136 0.84030 -0.00485 -0.34107
317 -26.32480 -13.65950 -13.67451 -0.42043 0.84541 -0.00449 -0.32940
317 -27.07799 -13.98023 -14.39445 -0.42263 0.84981 -0.00756 -0.31489
317 -27.72912 -14.25709 -15.02984 -0.42470 0.85395 -0.00953 -0.30050
317 -28.49487 -14.58232 -15.79272 -0.42708 0.85864 -0.01356 -0.28312
317 -29.26681 -14.90992 -16.57908 -0.42915 0.86207 -0.01594 -0.26910
317 -29.93331 -15.19253 -17.27216 -0.43035 0.86493 -0.01537 -0.25781
317 -30.71602 -15.52419 -18.10307 -0.43122 0.86873 -0.01552 -0.24313
317 -31.50382 -15.85792 -18.95809 -0.43227 0.87244 -0.01694 -0.22740
317 -32.18300 -16.14546 -19.71034 -0.43337 0.87512 -0.01754 -0.21457
317 -32.97948 -16.48258 -20.61056 -0.43429 0.87791 -0.01779 -0.20087
317 -33.78006 -16.82135 -21.53525 -0.43513 0.88051 -0.01870 -0.18712
317 -34.46919 -17.11289 -22.34741 -0.43601 0.88291 -0.01912 -0.17321
318 -35.27644 -17.45425 -23.31804 -0.43671 0.88521 -0.02112 -0.15885
318 -36.08671 -17.79691 -24.31343 -0.43716 0.88725 -0.02182 -0.14562
318 -22.82519 -12.18269 -10.57007 -0.02932 -0.00525 -0.85392 0.51955
318 -22.73785 -12.21186 -10.56438 -0.11800 -0.04282 -0.84745 0.51583
318 -22.66035 -12.20863 -10.56920 -0.15779 -0.06754 -0.84223 0.51106
318 -22.62478 -12.17548 -10.57106 -0.15419 -0.06459 -0.84273 0.51172
318 -22.64453 -12.15344 -10.57160 -0.12260 -0.04150 -0.84693 0.51571
318 -22.61999 -12.13180 -10.57022 -0.11707 -0.04011 -0.84743 0.51628
318 -22.59950 -12.10835 -10.57258 -0.11474 -0.03930 -0.84755 0.51667
318 -22.57894 -12.08427 -10.57399 -0.11308 -0.04300 -0.84750 0.51683
318 -22.55433 -12.05405 -10.57568 -0.11430 -0.04629 -0.84695 0.51717
318 -22.52376 -12.02006 -10.57574 -0.11903 -0.05135 -0.84615 0.51694
318 -22.50344 -11.99361 -10.57848 -0.12212 -0.05303 -0.84567 0.51684
318 -22.47920 -11.96128 -10.58114 -0.12767 -0.05524 -0.84483 0.51663
318 -22.45103 -11.92571 -10.58427 -0.13252 -0.05868 -0.84401 0.51638
318 -22.42992 -11.89698 -10.58748 -0.13624 -0.06072 -0.84340 0.51616
319 -22.39167 -11.85104 -10.59263 -0.14320 -0.06638 -0.84244 0.51516
319 -22.36043 -11.80772 -10.59848 -0.14894 -0.06937 -0.84166 0.51440
319 -22.33119 -11.77026 -10.60346 -0.15438 -0.07215 -0.84069 0.51400
319 -22.29774 -11.72239 -10.61035 -0.15933 -0.07488 -0.83986 0.51346
319 -22.26149 -11.67223 -10.61913 -0.16573 -0.07728 -0.83893 0.51259
319 -22.23467 -11.62381 -10.62687 -0.16951 -0.08029 -0.83835 0.51185
319 -22.20687 -11.57643 -10.62951 -0.17100 -0.07972 -0.83803 0.51196
319 -22.16642 -11.51759 -10.63718 -0.17059 -0.07785 -0.83816 0.51217
319 -22.12007 -11.45688 -10.64861 -0.16243 -0.07247 -0.83971 0.51308
319 -22.05955 -11.38238 -10.66184 -0.15112 -0.06579 -0.84157 0.51438
319 -21.97752 -11.26296 -10.68659 -0.14848 -0.06609 -0.84219 0.51410
319 -21.89646 -11.13302 -10.72119 -0.14799 -0.06831 -0.84232 0.51375
319 -21.69740 -10.75532 -10.83968 -0.16391 -0.08558 -0.83899 0.51178
319 -21.64478 -10.65094 -10.86739 -0.16263 -0.08400 -0.83941 0.51174
319 -21.59277 -10.55561 -10.89067 -0.16327 -0.08349 -0.83956 0.51138
319 -21.52009 -10.39792 -10.93882 -0.16724 -0.08610 -0.83900 0.51059
319 -21.45668 -10.27167 -10.97259 -0.16922 -0.08533 -0.83901 0.51004
319 -21.37570 -10.07242 -11.03466 -0.17190 -0.08737 -0.83866 0.50939
319 -21.32200 -9.95607 -11.06908 -0.16888 -0.08558 -0.83928 0.50967
319 -21.25770 -9.78724 -11.11826 -0.16726 -0.08641 -0.83933 0.50998
319 -21.18376 -9.61107 -11.17194 -0.16758 -0.08814 -0.83906 0.51002
319 -21.12879 -9.49428 -11.19906 -0.16512 -0.08464 -0.83989 0.51006
319 -21.05960 -9.35348 -11.23850 -0.16761 -0.08209 -0.84012 0.50928
319 -21.01821 -9.27476 -11.25507 -0.16593 -0.07927 -0.84067 0.50937
319 -20.94780 -9.14014 -11.28919 -0.16758 -0.07805 -0.84065 0.50905
319 -20.89442 -9.03061 -11.31547 -0.16853 -0.07816 -0.84050 0.50897
319 -20.84464 -8.93887 -11.33687 -0.17469 -0.08148 -0.83937 0.50824
319 -20.77606 -8.80057 -11.37010 -0.18387 -0.08630 -0.83763 0.50707
319 -20.73238 -8.70638 -11.39154 -0.18774 -0.08812 -0.83681 0.50669
319 -20.68016 -8.59068 -11.41474 -0.19179 -0.08984 -0.83593 0.50633
320 -20.61442 -8.46608 -11.43999 -0.19511 -0.09104 -0.83526 0.50594
320 -20.57569 -8.37084 -11.45695 -0.19644 -0.09266 -0.83475 0.50598
320 -20.51173 -8.24668 -11.47836 -0.19851 -0.09455 -0.83402 0.50603
320 -20.44441 -8.09565 -11.50697 -0.19975 -0.09705 -0.83342 0.50605
320 -20.39584 -7.98597 -11.52418 -0.20008 -0.09817 -0.83326 0.50597
320 -20.33176 -7.84905 -11.54550 -0.20187 -0.09995 -0.83289 0.50553
320 -20.27564 -7.72284 -11.56106 -0.20315 -0.10172 -0.83251 0.50528
320 -20.22375 -7.60490 -11.57130 -0.20368 -0.10282 -0.83237 0.50507
320 -20.19525 -7.52006 -11.57084 -0.20324 -0.10364 -0.83249 0.50489
320 -20.14385 -7.41379 -11.57196 -0.20394 -0.10382 -0.83264 0.50433
320 -20.09955 -7.30736 -11.57073 -0.20428 -0.10405 -0.83289 0.50372
320 -20.10245 -7.23838 -11.55593 -0.20347 -0.10454 -0.83331 0.50326
320 -20.06985 -7.16794 -11.53708 -0.20279 -0.10533 -0.83345 0.50314
320 -20.04217 -7.09036 -11.51669 -0.20046 -0.10667 -0.83376 0.50328
320 -20.02980 -7.02536 -11.49388 -0.19936 -0.10670 -0.83418 0.50301
320 -20.00254 -6.94988 -11.46825 -0.19994 -0.10530 -0.83451 0.50251
320 -19.97954 -6.86999 -11.44154 -0.19956 -0.10391 -0.83490 0.50231
320 -20.02367 -6.81830 -11.40434 -0.19765 -0.10337 -0.83551 0.50218
320 -20.02843 -6.78165 -11.35919 -0.19730 -0.10191 -0.83597 0.50183
320 -20.03058 -6.73821 -11.31342 -0.19717 -0.10010 -0.83629 0.50172
320 -20.10176 -6.70571 -11.26321 -0.19426 -0.09922 -0.83699 0.50186
320 -20.12868 -6.68993 -11.20574 -0.19316 -0.09660 -0.83752 0.50191
320 -20.15749 -6.67307 -11.14420 -0.19201 -0.09436 -0.83803 0.50193
320 -20.26812 -6.69199 -11.07911 -0.18771 -0.09308 -0.83892 0.50230
320 -20.31698 -6.71480 -11.01304 -0.18610 -0.09073 -0.83940 0.50253
320 -20.35886 -6.72684 -10.94909 -0.18384 -0.08997 -0.83958 0.50320
320 -20.47374 -6.73233 -10.90514 -0.17936 -0.08879 -0.84030 0.50382
320 -20.51613 -6.73550 -10.86486 -0.17771 -0.08692 -0.84061 0.50423
320 -20.54710 -6.70993 -10.83051 -0.17603 -0.08752 -0.84038 0.50510
320 -20.66818 -6.70061 -10.82277 -0.17237 -0.08825 -0.84069 0.50571
321 -20.71726 -6.67587 -10.81211 -0.17109 -0.08865 -0.84068 0.50609
321 -20.76022 -6.62814 -10.79917 -0.16945 -0.08903 -0.84085 0.50630
321 -20.80350 -6.60104 -10.77944 -0.16806 -0.08983 -0.84084 0.50663
321 -20.89593 -6.50925 -10.80075 -0.16592 -0.09253 -0.84069 0.50710
321 -20.93938 -6.45697 -10.80389 -0.16487 -0.09293 -0.84072 0.50733
321 -20.97965 -6.40708 -10.80092 -0.16377 -0.09363 -0.84072 0.50755
321 -21.01457 -6.34469 -10.79217 -0.16219 -0.09551 -0.84053 0.50801
321 -21.11665 -6.27147 -10.82008 -0.15865 -0.09718 -0.84069 0.50856
321 -21.16707 -6.22986 -10.83189 -0.15676 -0.09836 -0.84058 0.50909
321 -21.21105 -6.16180 -10.83702 -0.15416 -0.09961 -0.84053 0.50972
321 -21.24985 -6.09639 -10.83668 -0.15276 -0.09976 -0.84064 0.50993
321 -21.34136 -6.04915 -10.86010 -0.15098 -0.10070 -0.84077 0.51007
321 -21.38284 -5.96257 -10.87566 -0.15003 -0.10261 -0.84055 0.51033
321 -21.41764 -5.86267 -10.88531 -0.14957 -0.10360 -0.84049 0.51036
321 -21.49995 -5.79673 -10.90787 -0.14821 -0.10599 -0.84034 0.51052
321 -21.54322 -5.69893 -10.92229 -0.14571 -0.10904 -0.83992 0.51128
321 -21.58301 -5.59772 -10.93119 -0.14486 -0.11241 -0.83927 0.51186
321 -21.61760 -5.51435 -10.93662 -0.14527 -0.11484 -0.83882 0.51194
321 -21.71728 -5.49069 -10.95126 -0.14251 -0.11686 -0.83887 0.51218
321 -21.77823 -5.40988 -10.96452 -0.14186 -0.11926 -0.83859 0.51227
321 -21.83300 -5.34370 -10.97025 -0.14048 -0.12016 -0.83863 0.51238
321 -21.95985 -5.39501 -10.97628 -0.13596 -0.11911 -0.83950 0.51241
321 -22.04638 -5.34894 -10.98485 -0.13352 -0.11919 -0.84001 0.51221
321 -22.12394 -5.32194 -10.98355 -0.13030 -0.11995 -0.84032 0.51235
321 -22.27995 -5.55642 -10.95907 -0.12394 -0.11694 -0.84175 0.51228
321 -22.40289 -5.65556 -10.93979 -0.12062 -0.11386 -0.84276 0.51209
321 -22.51790 -5.86750 -10.89284 -0.11477 -0.10997 -0.84377 0.51263
321 -22.69619 -6.19552 -10.88033 -0.10452 -0.10546 -0.84526 0.51331
321 -22.83599 -6.25982 -10.88662 -0.09845 -0.10343 -0.84615 0.51346
321 -22.94305 -6.29992 -10.87510 -0.09477 -0.10062 -0.84683 0.51358
322 -23.10205 -6.30135 -10.90045 -0.09012 -0.09922 -0.84748 0.51363
322 -23.19096 -6.26546 -10.89339 -0.08823 -0.09829 -0.84763 0.51388
322 -23.25083 -6.23261 -10.88169 -0.08897 -0.09638 -0.84770 0.51400
322 -23.35144 -6.24163 -10.88909 -0.08715 -0.09387 -0.84831 0.51378
322 -23.41403 -6.21062 -10.88054 -0.08722 -0.09326 -0.84859 0.51341
322 -23.50555 -6.22232 -10.88118 -0.08311 -0.09325 -0.84908 0.51329
322 -23.57155 -6.19485 -10.87131 -0.08284 -0.09369 -0.84919 0.51306
322 -23.61853 -6.17162 -10.86187 -0.08482 -0.09228 -0.84952 0.51245
322 -23.64700 -6.15576 -10.85359 -0.08730 -0.09050 -0.84979 0.51191
322 -23.71578 -6.19146 -10.84167 -0.08560 -0.08725 -0.85061 0.51140
322 -23.76464 -6.18326 -10.82900 -0.08420 -0.08499 -0.85127 0.51091
322 -23.82231 -6.24353 -10.81223 -0.07997 -0.08147 -0.85232 0.51041
322 -23.86313 -6.25953 -10.79641 -0.08217 -0.07629 -0.85332 0.50919
322 -23.87659 -6.28335 -10.78134 -0.08621 -0.06883 -0.85426 0.50800
322 -23.88531 -6.37941 -10.76621 -0.08624 -0.05984 -0.85524 0.50750
322 -23.89231 -6.41324 -10.75480 -0.09010 -0.05358 -0.85565 0.50683
322 -23.92426 -6.44901 -10.75703 -0.08911 -0.04845 -0.85610 0.50675
322 -23.94681 -6.44862 -10.75505 -0.09146 -0.04636 -0.85626 0.50626
322 -23.99861 -6.44717 -10.75655 -0.09339 -0.04430 -0.85628 0.50607
322 -24.04305 -6.42881 -10.75422 -0.09446 -0.04282 -0.85627 0.50601
322 -24.11458 -6.40759 -10.75208 -0.09387 -0.04197 -0.85616 0.50638
322 -24.17615 -6.38116 -10.75066 -0.09619 -0.04227 -0.85568 0.50673
322 -24.25936 -6.35363 -10.74683 -0.09755 -0.04297 -0.85515 0.50730
322 -24.30955 -6.33341 -10.74441 -0.09951 -0.04465 -0.85472 0.50750
322 -24.38901 -6.31044 -10.74044 -0.09950 -0.04650 -0.85425 0.50813
322 -24.44723 -6.28819 -10.73714 -0.10218 -0.04697 -0.85391 0.50813
322 -24.49767 -6.26967 -10.73380 -0.10522 -0.04748 -0.85366 0.50788
322 -24.56442 -6.25529 -10.72720 -0.10538 -0.04796 -0.85362 0.50787
322 -24.61178 -6.24008 -10.72246 -0.10717 -0.04886 -0.85368 0.50731
322 -24.65783 -6.22516 -10.71788 -0.10898 -0.04971 -0.85387 0.50652
323 -24.73310 -6.21030 -10.71163 -0.10753 -0.04960 -0.85439 0.50596
323 -24.78310 -6.19620 -10.70607 -0.10897 -0.04874 -0.85502 0.50466
323 -24.83492 -6.18007 -10.70100 -0.11140 -0.04772 -0.85545 0.50351
323 -24.90669 -6.16817 -10.69444 -0.11287 -0.04463 -0.85599 0.50255
323 -24.95551 -6.15542 -10.68755 -0.11698 -0.04061 -0.85645 0.50115
323 -25.03543 -6.13866 -10.68275 -0.11927 -0.03759 -0.85661 0.50057
323 -25.09382 -6.12278 -10.67518 -0.12337 -0.03562 -0.85638 0.50013
323 -25.15401 -6.11492 -10.66857 0.12573 0.03461 0.85633 -0.49970
323 -25.20620 -6.10081 -10.66181 0.12609 0.03517 0.85637 -0.49949
323 -25.28515 -6.08664 -10.65659 0.12760 0.03459 0.85640 -0.49911
323 -25.34207 -6.07353 -10.64855 0.13013 0.03291 0.85631 -0.49872
323 -25.40821 -6.06247 -10.64456 0.13143 0.03186 0.85599 -0.49900
323 -25.46680 -6.04953 -10.63644 0.13398 0.03120 0.85532 -0.49950
323 -25.53327 -6.03750 -10.63144 0.13503 0.03051 0.85497 -0.49987
323 -25.59091 -6.02491 -10.62459 -0.13554 -0.03057 -0.85473 0.50012
323 -25.67414 -6.00684 -10.61906 -0.13622 -0.03103 -0.85461 0.50013
323 -25.72972 -5.99743 -10.61101 -0.13726 -0.03060 -0.85453 0.50001
323 -25.77999 -5.98811 -10.60403 -0.13793 -0.03105 -0.85439 0.50003
323 -25.82326 -5.97854 -10.59881 -0.13865 -0.03131 -0.85417 0.50019
323 -25.87071 -5.97137 -10.58991 -0.13791 -0.03136 -0.85395 0.50076
323 -25.91313 -5.96425 -10.58200 -0.13756 -0.03104 -0.85379 0.50116
323 -25.93537 -5.95476 -10.57715 -0.13708 -0.03102 -0.85382 0.50123
323 -25.97776 -5.94979 -10.56869 -0.13562 -0.03008 -0.85403 0.50133
323 -26.01326 -5.94502 -10.56156 -0.13509 -0.02954 -0.85411 0.50138
323 -25.99301 -5.94032 -10.56145 -0.13675 -0.03102 -0.85386 0.50126
323 -26.02287 -5.93736 -10.55506 -0.13622 -0.03194 -0.85380 0.50144
323 -26.05004 -5.93502 -10.54876 -0.13821 -0.03104 -0.85389 0.50080
323 -26.08224 -5.93149 -10.54297 0.14268 0.02550 0.85416 -0.49940
323 -26.05174 -5.92487 -10.54851 0.14808 0.02051 0.85405 -0.49825
323 -26.02175 -5.92390 -10.55786 0.15026 0.01823 0.85387 -0.49800
324 -26.02406 -5.92249 -10.56544 0.15103 0.01545 0.85379 -0.49800
324 -26.04624 -5.92302 -10.56372 0.15157 0.01181 0.85389 -0.49776
324 -26.06515 -5.91998 -10.57095 0.15171 0.01020 0.85379 -0.49792
324 -26.09682 -5.92051 -10.56980 0.15131 0.00985 0.85356 -0.49845
324 -26.10733 -5.92219 -10.57682 0.15129 0.00908 0.85350 -0.49856
324 -26.12700 -5.92475 -10.57690 0.15104 0.00794 0.85354 -0.49859
324 -26.14752 -5.92843 -10.57706 0.15000 0.00747 0.85358 -0.49885
324 -26.16278 -5.92999 -10.58256 0.14881 0.00818 0.85370 -0.49898
324 -26.17886 -5.93516 -10.58254 0.14771 0.00813 0.85386 -0.49903
324 -26.19364 -5.94202 -10.58296 0.14708 0.00781 0.85408 -0.49885
324 -26.20608 -5.95002 -10.58349 0.14671 0.00752 0.85441 -0.49841
324 -26.21777 -5.95720 -10.58400 0.14549 0.00845 0.85465 -0.49833
324 -26.21753 -5.96562 -10.58916 0.14289 0.01353 0.85471 -0.49887
324 -26.22775 -5.97712 -10.58894 -0.13625 -0.02452 -0.85464 0.50043
324 -26.22926 -5.98876 -10.58915 -0.13132 -0.03383 -0.85459 0.50129
324 -26.22886 -6.00000 -10.59156 -0.12815 -0.04054 -0.85460 0.50159
324 -26.23643 -6.01060 -10.59169 -0.12554 -0.04507 -0.85450 0.50203
324 -26.24526 -6.02226 -10.59020 -0.12333 -0.04915 -0.85431 0.50251
324 -26.25240 -6.03757 -10.58915 -0.12178 -0.05201 -0.85438 0.50249
324 -26.26246 -6.05203 -10.58673 -0.12084 -0.05318 -0.85457 0.50227
324 -26.27093 -6.06505 -10.58432 -0.12019 -0.05462 -0.85445 0.50248
324 -26.28260 -6.08052 -10.58099 -0.11909 -0.05713 -0.85434 0.50266
324 -26.30000 -6.09613 -10.57769 -0.11764 -0.05902 -0.85420 0.50301
324 -26.30980 -6.10984 -10.57484 -0.11698 -0.05990 -0.85415 0.50315
324 -26.32133 -6.12686 -10.57128 -0.11544 -0.06073 -0.85415 0.50341
324 -26.33262 -6.14459 -10.56760 -0.11312 -0.06250 -0.85405 0.50389
324 -26.34211 -6.16043 -10.56462 -0.11081 -0.06490 -0.85387 0.50439
324 -26.35726 -6.18057 -10.56072 -0.10835 -0.06744 -0.85362 0.50502
324 -26.36812 -6.19961 -10.55756 -0.10714 -0.06858 -0.85348 0.50536
324 -26.37933 -6.21657 -10.55472 -0.10651 -0.06797 -0.85345 0.50563
325 -26.39162 -6.23690 -10.55127 -0.10760 -0.06662 -0.85323 0.50594
325 -26.40476 -6.25754 -10.54731 -0.10910 -0.06581 -0.85304 0.50606
325 -26.41516 -6.27580 -10.54374 -0.11088 -0.06508 -0.85284 0.50609
325 -26.44223 -6.29772 -10.53843 -0.11287 -0.06367 -0.85291 0.50572
325 -26.45251 -6.32015 -10.53360 -0.11528 -0.06038 -0.85313 0.50520
325 -26.47429 -6.33891 -10.52835 -0.11670 -0.05773 -0.85345 0.50465
325 -26.48493 -6.36312 -10.52262 -0.11920 -0.05332 -0.85392 0.50375
325 -26.50789 -6.38370 -10.51553 -0.12122 -0.04961 -0.85432 0.50297
325 -26.51687 -6.40611 -10.50963 -0.12310 -0.04662 -0.85466 0.50222
325 -26.53919 -6.42547 -10.50217 -0.12536 -0.04560 -0.85498 0.50122
325 -26.55022 -6.45308 -10.49470 -0.12694 -0.04479 -0.85508 0.50071
325 -26.57093 -6.46700 -10.48773 -0.12634 -0.04706 -0.85499 0.50082
325 -26.58180 -6.49680 -10.47947 -0.12665 -0.04753 -0.85500 0.50067
325 -26.59311 -6.52659 -10.47112 -0.12723 -0.04677 -0.85512 0.50039
325 -26.61411 -6.53660 -10.46474 -0.12630 -0.04883 -0.85498 0.50067
325 -26.62463 -6.56830 -10.45572 -0.12641 -0.04954 -0.85485 0.50080
325 -26.63551 -6.60001 -10.44667 -0.12691 -0.04945 -0.85466 0.50100
325 -26.65439 -6.61022 -10.44052 -0.12700 -0.05122 -0.85443 0.50120
325 -26.66416 -6.64390 -10.43109 -0.12772 -0.05155 -0.85434 0.50113
325 -26.67407 -6.67782 -10.42148 -0.12591 -0.05541 -0.85414 0.50151
325 -26.69086 -6.69406 -10.41489 -0.12256 -0.06114 -0.85369 0.50246
325 -26.69992 -6.72959 -10.40544 -0.12021 -0.06527 -0.85333 0.50312
325 -26.71522 -6.75888 -10.39618 -0.11791 -0.06931 -0.85289 0.50385
325 -26.72305 -6.79093 -10.38754 -0.11664 -0.07125 -0.85270 0.50421
325 -26.73620 -6.82585 -10.37710 -0.11510 -0.07245 -0.85253 0.50466
325 -26.74472 -6.86282 -10.36697 -0.11400 -0.07459 -0.85226 0.50507
325 -26.75226 -6.89516 -10.35802 -0.11290 -0.07728 -0.85196 0.50541
325 -26.76315 -6.93320 -10.34643 -0.11268 -0.07967 -0.85178 0.50540
325 -26.77242 -6.97153 -10.33563 -0.11296 -0.08150 -0.85145 0.50560
326 -26.78198 -7.00316 -10.32513 -0.11322 -0.08235 -0.85121 0.50581
326 -26.79068 -7.04278 -10.31381 -0.11407 -0.08227 -0.85111 0.50580
326 -26.80120 -7.08249 -10.30090 -0.11405 -0.08272 -0.85097 0.50597
326 -26.80865 -7.11718 -10.29046 -0.11408 -0.08368 -0.85071 0.50623
326 -26.81700 -7.15785 -10.27788 -0.11470 -0.08404 -0.85044 0.50650
326 -26.82657 -7.19813 -10.26385 -0.11509 -0.08415 -0.85054 0.50622
326 -26.83368 -7.23428 -10.25260 -0.11441 -0.08533 -0.85031 0.50656
326 -26.84174 -7.27632 -10.23913 -0.11439 -0.08675 -0.85002 0.50682
326 -26.85034 -7.31788 -10.22460 -0.11407 -0.08763 -0.84998 0.50679
326 -26.85805 -7.36111 -10.21083 -0.11454 -0.08820 -0.84988 0.50676
326 -26.86489 -7.39830 -10.19869 -0.11638 -0.08906 -0.84978 0.50636
326 -26.87193 -7.44028 -10.18378 -0.11930 -0.09056 -0.84962 0.50569
326 -26.87912 -7.48482 -10.16962 -0.12259 -0.09253 -0.84907 0.50547
326 -26.88703 -7.51744 -10.15635 -0.12652 -0.09560 -0.84836 0.50512
326 -26.89448 -7.56262 -10.14188 -0.13027 -0.09838 -0.84788 0.50444
326 -26.90124 -7.60138 -10.12843 -0.13261 -0.10007 -0.84761 0.50394
326 -26.90759 -7.64623 -10.11375 -0.13663 -0.10251 -0.84712 0.50320
